"id,""matchDate"",""Country"",""League"",""Season"",""homeTeam"",""awayTeam"",""FTHG"",""FTAG"",""FTR"",""1HHG"",""1HAG"",""1HR"",""2HHG"",""2HAG"",""2HR"""
"724,""13-01-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Celta Vigo"",""Villarreal"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"723,""14-01-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Valladolid"",""Rayo Vallecano"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"722,""14-01-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Girona"",""Sevilla"",""2"",""1"",""H"",""0"",""1"",""A"",""2"",""0"",""H"""
"721,""14-01-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Osasuna"",""Mallorca"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"716,""20-01-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Mallorca"",""Celta Vigo"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"715,""21-01-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Rayo Vallecano"",""Real Sociedad"",""0"",""2"",""A"",""0"",""2"",""A"",""0"",""0"",""D"""
"712,""21-01-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Sevilla"",""Cadiz CF"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"711,""22-01-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Villarreal"",""Girona"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"710,""22-01-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Elche"",""Osasuna"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"708,""22-01-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Ath Bilbao"",""Real Madrid"",""0"",""2"",""A"",""0"",""1"",""A"",""0"",""1"",""A"""
"707,""23-01-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Valencia"",""Almeria"",""2"",""2"",""D"",""0"",""0"",""D"",""2"",""2"",""D"""
"704,""28-01-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Girona"",""Barcelona"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"702,""28-01-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Getafe"",""Betis"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"701,""29-01-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Valladolid"",""Valencia"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"700,""29-01-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Osasuna"",""Atl. Madrid"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"699,""29-01-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Celta Vigo"",""Ath Bilbao"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"698,""29-01-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Real Madrid"",""Real Sociedad"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"697,""30-01-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Villarreal"",""Rayo Vallecano"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"696,""01-02-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Betis"",""Barcelona"",""1"",""2"",""A"",""0"",""0"",""D"",""1"",""2"",""A"""
"695,""02-02-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Real Madrid"",""Valencia"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"693,""04-02-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Espanyol"",""Osasuna"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"691,""04-02-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Atl. Madrid"",""Getafe"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"688,""05-02-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Girona"",""Valencia"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"687,""05-02-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Real Sociedad"",""Valladolid"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"686,""05-02-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Barcelona"",""Sevilla"",""3"",""0"",""H"",""0"",""0"",""D"",""3"",""0"",""H"""
"685,""06-02-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Rayo Vallecano"",""Almeria"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"680,""12-02-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Getafe"",""Rayo Vallecano"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"679,""12-02-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Celta Vigo"",""Atl. Madrid"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"678,""12-02-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Valladolid"",""Osasuna"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"677,""12-02-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Villarreal"",""Barcelona"",""0"",""1"",""A"",""0"",""1"",""A"",""0"",""0"",""D"""
"676,""13-02-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Espanyol"",""Real Sociedad"",""2"",""3"",""A"",""0"",""1"",""A"",""2"",""2"",""D"""
"670,""18-02-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Osasuna"",""Real Madrid"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"669,""19-02-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Elche"",""Espanyol"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"668,""19-02-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Rayo Vallecano"",""Sevilla"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"667,""19-02-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Atl. Madrid"",""Ath Bilbao"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"665,""20-02-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Getafe"",""Valencia"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"662,""25-02-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Cadiz CF"",""Rayo Vallecano"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"661,""25-02-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Real Madrid"",""Atl. Madrid"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"656,""26-02-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Sevilla"",""Osasuna"",""2"",""3"",""A"",""0"",""1"",""A"",""2"",""2"",""D"""
"654,""03-03-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Real Sociedad"",""Cadiz CF"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"652,""04-03-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Almeria"",""Villarreal"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"651,""04-03-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Mallorca"",""Elche"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"647,""05-03-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Rayo Vallecano"",""Ath Bilbao"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"646,""05-03-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Betis"",""Real Madrid"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"645,""06-03-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Osasuna"",""Celta Vigo"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"642,""11-03-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Elche"",""Valladolid"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"641,""11-03-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Celta Vigo"",""Rayo Vallecano"",""3"",""0"",""H"",""0"",""0"",""D"",""3"",""0"",""H"""
"640,""11-03-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Valencia"",""Osasuna"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"639,""12-03-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Mallorca"",""Real Sociedad"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"637,""12-03-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Villarreal"",""Betis"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"636,""12-03-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Ath Bilbao"",""Barcelona"",""0"",""1"",""A"",""0"",""1"",""A"",""0"",""0"",""D"""
"635,""13-03-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Girona"",""Atl. Madrid"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"634,""17-03-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Valladolid"",""Ath Bilbao"",""1"",""3"",""A"",""0"",""1"",""A"",""1"",""2"",""A"""
"633,""18-03-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Almeria"",""Cadiz CF"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"631,""18-03-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Espanyol"",""Celta Vigo"",""1"",""3"",""A"",""0"",""2"",""A"",""1"",""1"",""D"""
"629,""19-03-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Betis"",""Mallorca"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"627,""19-03-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Osasuna"",""Villarreal"",""0"",""3"",""A"",""0"",""1"",""A"",""0"",""2"",""A"""
"628,""19-03-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Real Sociedad"",""Elche"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"626,""19-03-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Getafe"",""Sevilla"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"624,""31-03-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Mallorca"",""Osasuna"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"623,""01-04-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Girona"",""Espanyol"",""2"",""1"",""H"",""0"",""0"",""D"",""2"",""1"",""H"""
"622,""01-04-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Ath Bilbao"",""Getafe"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"621,""01-04-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Cadiz CF"",""Sevilla"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"620,""01-04-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Elche"",""Barcelona"",""0"",""4"",""A"",""0"",""1"",""A"",""0"",""3"",""A"""
"617,""02-04-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Villarreal"",""Real Sociedad"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"616,""02-04-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Atl. Madrid"",""Betis"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"615,""03-04-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Valencia"",""Rayo Vallecano"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"613,""08-04-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Osasuna"",""Elche"",""2"",""1"",""H"",""0"",""1"",""A"",""2"",""0"",""H"""
"612,""08-04-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Espanyol"",""Ath Bilbao"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"608,""09-04-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Betis"",""Cadiz CF"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"607,""09-04-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Almeria"",""Valencia"",""2"",""1"",""H"",""0"",""0"",""D"",""2"",""1"",""H"""
"606,""09-04-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Rayo Vallecano"",""Atl. Madrid"",""1"",""2"",""A"",""0"",""2"",""A"",""1"",""0"",""H"""
"605,""10-04-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Barcelona"",""Girona"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"603,""15-04-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Villarreal"",""Valladolid"",""1"",""2"",""A"",""0"",""2"",""A"",""1"",""0"",""H"""
"600,""15-04-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Cadiz CF"",""Real Madrid"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"598,""16-04-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Getafe"",""Barcelona"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"596,""16-04-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Valencia"",""Sevilla"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"595,""17-04-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Celta Vigo"",""Mallorca"",""0"",""1"",""A"",""0"",""1"",""A"",""0"",""0"",""D"""
"594,""21-04-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Espanyol"",""Cadiz CF"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"592,""22-04-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Almeria"",""Ath Bilbao"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"590,""22-04-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Real Sociedad"",""Rayo Vallecano"",""2"",""1"",""H"",""0"",""0"",""D"",""2"",""1"",""H"""
"588,""23-04-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Elche"",""Valencia"",""0"",""2"",""A"",""0"",""2"",""A"",""0"",""0"",""D"""
"586,""23-04-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Mallorca"",""Getafe"",""3"",""1"",""H"",""0"",""1"",""A"",""3"",""0"",""H"""
"583,""25-04-23 19:30"",""Spain"",""LaLiga"",""2022/2023"",""Cadiz CF"",""Osasuna"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"582,""25-04-23 22:00"",""Spain"",""LaLiga"",""2022/2023"",""Betis"",""Real Sociedad"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"581,""26-04-23 19:30"",""Spain"",""LaLiga"",""2022/2023"",""Getafe"",""Almeria"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"578,""26-04-23 22:00"",""Spain"",""LaLiga"",""2022/2023"",""Celta Vigo"",""Elche"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"576,""27-04-23 19:30"",""Spain"",""LaLiga"",""2022/2023"",""Valencia"",""Valladolid"",""2"",""1"",""H"",""0"",""1"",""A"",""2"",""0"",""H"""
"577,""27-04-23 19:30"",""Spain"",""LaLiga"",""2022/2023"",""Villarreal"",""Espanyol"",""4"",""2"",""H"",""0"",""1"",""A"",""4"",""1"",""H"""
"575,""27-04-23 22:00"",""Spain"",""LaLiga"",""2022/2023"",""Ath Bilbao"",""Sevilla"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"574,""28-04-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Osasuna"",""Real Sociedad"",""0"",""2"",""A"",""0"",""1"",""A"",""0"",""1"",""A"""
"566,""01-05-23 19:00"",""Spain"",""LaLiga"",""2022/2023"",""Mallorca"",""Ath Bilbao"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"565,""01-05-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Sevilla"",""Girona"",""0"",""2"",""A"",""0"",""1"",""A"",""0"",""1"",""A"""
"564,""02-05-23 19:30"",""Spain"",""LaLiga"",""2022/2023"",""Barcelona"",""Osasuna"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"562,""02-05-23 22:00"",""Spain"",""LaLiga"",""2022/2023"",""Real Sociedad"",""Real Madrid"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"561,""03-05-23 19:30"",""Spain"",""LaLiga"",""2022/2023"",""Valencia"",""Villarreal"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"555,""04-05-23 22:00"",""Spain"",""LaLiga"",""2022/2023"",""Ath Bilbao"",""Betis"",""0"",""1"",""A"",""0"",""1"",""A"",""0"",""0"",""D"""
"556,""04-05-23 22:00"",""Spain"",""LaLiga"",""2022/2023"",""Rayo Vallecano"",""Valladolid"",""2"",""1"",""H"",""0"",""0"",""D"",""2"",""1"",""H"""
"552,""13-05-23 16:15"",""Spain"",""LaLiga"",""2022/2023"",""Osasuna"",""Almeria"",""3"",""1"",""H"",""0"",""0"",""D"",""3"",""1"",""H"""
"550,""13-05-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Real Madrid"",""Getafe"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"549,""14-05-23 14:00"",""Spain"",""LaLiga"",""2022/2023"",""Celta Vigo"",""Valencia"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"547,""14-05-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Valladolid"",""Sevilla"",""0"",""3"",""A"",""0"",""0"",""D"",""0"",""3"",""A"""
"546,""14-05-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Espanyol"",""Barcelona"",""2"",""4"",""A"",""0"",""3"",""A"",""2"",""1"",""H"""
"544,""19-05-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Cadiz CF"",""Valladolid"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"539,""20-05-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Barcelona"",""Real Sociedad"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"535,""21-05-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Sevilla"",""Betis"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"527,""24-05-23 22:00"",""Spain"",""LaLiga"",""2022/2023"",""Betis"",""Getafe"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"528,""24-05-23 22:00"",""Spain"",""LaLiga"",""2022/2023"",""Espanyol"",""Atl. Madrid"",""3"",""3"",""D"",""0"",""2"",""A"",""3"",""1"",""H"""
"526,""25-05-23 19:30"",""Spain"",""LaLiga"",""2022/2023"",""Mallorca"",""Valencia"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"525,""25-05-23 21:30"",""Spain"",""LaLiga"",""2022/2023"",""Osasuna"",""Ath Bilbao"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"515,""28-05-23 19:00"",""Spain"",""LaLiga"",""2022/2023"",""Almeria"",""Valladolid"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"516,""28-05-23 19:00"",""Spain"",""LaLiga"",""2022/2023"",""Ath Bilbao"",""Elche"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"519,""28-05-23 19:00"",""Spain"",""LaLiga"",""2022/2023"",""Cadiz CF"",""Celta Vigo"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"522,""28-05-23 19:00"",""Spain"",""LaLiga"",""2022/2023"",""Rayo Vallecano"",""Villarreal"",""2"",""1"",""H"",""0"",""0"",""D"",""2"",""1"",""H"""
"510,""04-06-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Mallorca"",""Rayo Vallecano"",""3"",""0"",""H"",""0"",""0"",""D"",""3"",""0"",""H"""
"511,""04-06-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Osasuna"",""Girona"",""2"",""1"",""H"",""0"",""0"",""D"",""2"",""1"",""H"""
"512,""04-06-23 18:30"",""Spain"",""LaLiga"",""2022/2023"",""Real Madrid"",""Ath Bilbao"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"507,""04-06-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Elche"",""Cadiz CF"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"509,""04-06-23 21:00"",""Spain"",""LaLiga"",""2022/2023"",""Valladolid"",""Getafe"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"503,""11-08-23 19:30"",""Spain"",""LaLiga"",""2023/2024"",""Almeria"",""Rayo Vallecano"",""0"",""2"",""A"",""0"",""2"",""A"",""0"",""0"",""D"""
"502,""11-08-23 22:00"",""Spain"",""LaLiga"",""2023/2024"",""Sevilla"",""Valencia"",""1"",""2"",""A"",""0"",""0"",""D"",""1"",""2"",""A"""
"499,""12-08-23 21:30"",""Spain"",""LaLiga"",""2023/2024"",""Ath Bilbao"",""Real Madrid"",""0"",""2"",""A"",""0"",""2"",""A"",""0"",""0"",""D"""
"498,""13-08-23 17:00"",""Spain"",""LaLiga"",""2023/2024"",""Celta Vigo"",""Osasuna"",""0"",""2"",""A"",""0"",""1"",""A"",""0"",""1"",""A"""
"497,""13-08-23 19:30"",""Spain"",""LaLiga"",""2023/2024"",""Villarreal"",""Betis"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"496,""13-08-23 21:30"",""Spain"",""LaLiga"",""2023/2024"",""Getafe"",""Barcelona"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"493,""18-08-23 19:30"",""Spain"",""LaLiga"",""2023/2024"",""Mallorca"",""Villarreal"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"492,""18-08-23 21:30"",""Spain"",""LaLiga"",""2023/2024"",""Valencia"",""Las Palmas"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"489,""19-08-23 21:30"",""Spain"",""LaLiga"",""2023/2024"",""Osasuna"",""Ath Bilbao"",""0"",""2"",""A"",""0"",""2"",""A"",""0"",""0"",""D"""
"487,""20-08-23 19:30"",""Spain"",""LaLiga"",""2023/2024"",""Barcelona"",""Cadiz CF"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"486,""20-08-23 21:30"",""Spain"",""LaLiga"",""2023/2024"",""Betis"",""Atl. Madrid"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"484,""21-08-23 21:30"",""Spain"",""LaLiga"",""2023/2024"",""Granada CF"",""Rayo Vallecano"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"483,""25-08-23 19:30"",""Spain"",""LaLiga"",""2023/2024"",""Las Palmas"",""Real Sociedad"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"482,""25-08-23 21:30"",""Spain"",""LaLiga"",""2023/2024"",""Celta Vigo"",""Real Madrid"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"481,""26-08-23 19:00"",""Spain"",""LaLiga"",""2023/2024"",""Cadiz CF"",""Almeria"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"477,""27-08-23 19:30"",""Spain"",""LaLiga"",""2023/2024"",""Valencia"",""Osasuna"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"475,""28-08-23 19:30"",""Spain"",""LaLiga"",""2023/2024"",""Getafe"",""Alaves"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"474,""28-08-23 21:30"",""Spain"",""LaLiga"",""2023/2024"",""Rayo Vallecano"",""Atl. Madrid"",""0"",""7"",""A"",""0"",""3"",""A"",""0"",""4"",""A"""
"472,""01-09-23 22:00"",""Spain"",""LaLiga"",""2023/2024"",""Almeria"",""Celta Vigo"",""2"",""3"",""A"",""0"",""2"",""A"",""2"",""1"",""H"""
"470,""02-09-23 16:15"",""Spain"",""LaLiga"",""2023/2024"",""Real Madrid"",""Getafe"",""2"",""1"",""H"",""0"",""1"",""A"",""2"",""0"",""H"""
"468,""02-09-23 21:00"",""Spain"",""LaLiga"",""2023/2024"",""Betis"",""Rayo Vallecano"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"467,""03-09-23 14:00"",""Spain"",""LaLiga"",""2023/2024"",""Girona"",""Las Palmas"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"466,""03-09-23 16:15"",""Spain"",""LaLiga"",""2023/2024"",""Mallorca"",""Ath Bilbao"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"465,""03-09-23 21:00"",""Spain"",""LaLiga"",""2023/2024"",""Osasuna"",""Barcelona"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"463,""16-09-23 14:00"",""Spain"",""LaLiga"",""2023/2024"",""Ath Bilbao"",""Cadiz CF"",""3"",""0"",""H"",""0"",""0"",""D"",""3"",""0"",""H"""
"461,""16-09-23 18:30"",""Spain"",""LaLiga"",""2023/2024"",""Celta Vigo"",""Mallorca"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"457,""17-09-23 18:30"",""Spain"",""LaLiga"",""2023/2024"",""Sevilla"",""Las Palmas"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"456,""17-09-23 21:00"",""Spain"",""LaLiga"",""2023/2024"",""Real Madrid"",""Real Sociedad"",""2"",""1"",""H"",""0"",""1"",""A"",""2"",""0"",""H"""
"455,""18-09-23 21:00"",""Spain"",""LaLiga"",""2023/2024"",""Granada CF"",""Girona"",""2"",""4"",""A"",""0"",""3"",""A"",""2"",""1"",""H"""
"454,""22-09-23 21:00"",""Spain"",""LaLiga"",""2023/2024"",""Alaves"",""Ath Bilbao"",""0"",""2"",""A"",""0"",""1"",""A"",""0"",""1"",""A"""
"452,""23-09-23 16:15"",""Spain"",""LaLiga"",""2023/2024"",""Osasuna"",""Sevilla"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"451,""23-09-23 18:30"",""Spain"",""LaLiga"",""2023/2024"",""Barcelona"",""Celta Vigo"",""3"",""2"",""H"",""0"",""1"",""A"",""3"",""1"",""H"""
"450,""23-09-23 21:00"",""Spain"",""LaLiga"",""2023/2024"",""Almeria"",""Valencia"",""2"",""2"",""D"",""0"",""1"",""A"",""2"",""1"",""H"""
